Date,SWE_inches,Site,New_SWE,Year,Month,Day,Season_Year,Month_Name,ONI_DJF,ENSO_Phase
1985-11-02,1.5,Stampede Pass,0,1985,11,2,1986,Nov,-0.44,Neutral
1985-11-03,0.6,Stampede Pass,0,1985,11,3,1986,Nov,-0.44,Neutral
1985-11-04,0.6,Stampede Pass,0,1985,11,4,1986,Nov,-0.44,Neutral
1985-11-05,0.9,Stampede Pass,0.30000000000000004,1985,11,5,1986,Nov,-0.44,Neutral
1985-11-06,1.3,Stampede Pass,0.4,1985,11,6,1986,Nov,-0.44,Neutral
1985-11-07,2.6,Stampede Pass,1.3,1985,11,7,1986,Nov,-0.44,Neutral
1985-11-08,3,Stampede Pass,0.3999999999999999,1985,11,8,1986,Nov,-0.44,Neutral
1985-11-09,3.4,Stampede Pass,0.3999999999999999,1985,11,9,1986,Nov,-0.44,Neutral
1985-11-10,3.7,Stampede Pass,0.30000000000000027,1985,11,10,1986,Nov,-0.44,Neutral
1985-11-11,3.7,Stampede Pass,0,1985,11,11,1986,Nov,-0.44,Neutral
1985-11-12,3.9,Stampede Pass,0.19999999999999973,1985,11,12,1986,Nov,-0.44,Neutral
1985-11-13,4,Stampede Pass,0.10000000000000009,1985,11,13,1986,Nov,-0.44,Neutral
1985-11-14,4,Stampede Pass,0,1985,11,14,1986,Nov,-0.44,Neutral
1985-11-15,4,Stampede Pass,0,1985,11,15,1986,Nov,-0.44,Neutral
1985-11-16,4.4,Stampede Pass,0.40000000000000036,1985,11,16,1986,Nov,-0.44,Neutral
1985-11-17,4.7,Stampede Pass,0.2999999999999998,1985,11,17,1986,Nov,-0.44,Neutral
1985-11-18,6,Stampede Pass,1.2999999999999998,1985,11,18,1986,Nov,-0.44,Neutral
1985-11-19,6.7,Stampede Pass,0.7000000000000002,1985,11,19,1986,Nov,-0.44,Neutral
1985-11-20,7.7,Stampede Pass,1,1985,11,20,1986,Nov,-0.44,Neutral
1985-11-21,7.8,Stampede Pass,0.09999999999999964,1985,11,21,1986,Nov,-0.44,Neutral
1985-11-22,8.4,Stampede Pass,0.6000000000000005,1985,11,22,1986,Nov,-0.44,Neutral
1985-11-23,8.5,Stampede Pass,0.09999999999999964,1985,11,23,1986,Nov,-0.44,Neutral
1985-11-24,8.5,Stampede Pass,0,1985,11,24,1986,Nov,-0.44,Neutral
1985-11-25,8.5,Stampede Pass,0,1985,11,25,1986,Nov,-0.44,Neutral
1985-11-26,8.5,Stampede Pass,0,1985,11,26,1986,Nov,-0.44,Neutral
1985-11-27,9,Stampede Pass,0.5,1985,11,27,1986,Nov,-0.44,Neutral
1985-11-28,9.2,Stampede Pass,0.1999999999999993,1985,11,28,1986,Nov,-0.44,Neutral
1985-11-29,9.2,Stampede Pass,0,1985,11,29,1986,Nov,-0.44,Neutral
1985-11-30,9.2,Stampede Pass,0,1985,11,30,1986,Nov,-0.44,Neutral
1985-12-01,9.2,Stampede Pass,0,1985,12,1,1986,Dec,-0.44,Neutral
1985-12-02,9.2,Stampede Pass,0,1985,12,2,1986,Dec,-0.44,Neutral
1985-12-03,11.2,Stampede Pass,2,1985,12,3,1986,Dec,-0.44,Neutral
1985-12-04,11.8,Stampede Pass,0.6000000000000014,1985,12,4,1986,Dec,-0.44,Neutral
1985-12-05,11.8,Stampede Pass,0,1985,12,5,1986,Dec,-0.44,Neutral
1985-12-06,12.2,Stampede Pass,0.3999999999999986,1985,12,6,1986,Dec,-0.44,Neutral
1985-12-07,12.5,Stampede Pass,0.3000000000000007,1985,12,7,1986,Dec,-0.44,Neutral
1985-12-08,12.8,Stampede Pass,0.3000000000000007,1985,12,8,1986,Dec,-0.44,Neutral
1985-12-09,12.9,Stampede Pass,0.09999999999999964,1985,12,9,1986,Dec,-0.44,Neutral
1985-12-10,13,Stampede Pass,0.09999999999999964,1985,12,10,1986,Dec,-0.44,Neutral
1985-12-11,13,Stampede Pass,0,1985,12,11,1986,Dec,-0.44,Neutral
1985-12-12,13.1,Stampede Pass,0.09999999999999964,1985,12,12,1986,Dec,-0.44,Neutral
1985-12-13,13.1,Stampede Pass,0,1985,12,13,1986,Dec,-0.44,Neutral
1985-12-14,13.2,Stampede Pass,0.09999999999999964,1985,12,14,1986,Dec,-0.44,Neutral
1985-12-15,13.2,Stampede Pass,0,1985,12,15,1986,Dec,-0.44,Neutral
1985-12-16,13.3,Stampede Pass,0.10000000000000142,1985,12,16,1986,Dec,-0.44,Neutral
1985-12-17,13.3,Stampede Pass,0,1985,12,17,1986,Dec,-0.44,Neutral
1985-12-18,13.3,Stampede Pass,0,1985,12,18,1986,Dec,-0.44,Neutral
1985-12-19,13.3,Stampede Pass,0,1985,12,19,1986,Dec,-0.44,Neutral
1985-12-20,13.3,Stampede Pass,0,1985,12,20,1986,Dec,-0.44,Neutral
1985-12-21,13.3,Stampede Pass,0,1985,12,21,1986,Dec,-0.44,Neutral
1985-12-22,13.3,Stampede Pass,0,1985,12,22,1986,Dec,-0.44,Neutral
1985-12-23,13.3,Stampede Pass,0,1985,12,23,1986,Dec,-0.44,Neutral
1985-12-24,13.3,Stampede Pass,0,1985,12,24,1986,Dec,-0.44,Neutral
1985-12-25,13.4,Stampede Pass,0.09999999999999964,1985,12,25,1986,Dec,-0.44,Neutral
1985-12-26,13.4,Stampede Pass,0,1985,12,26,1986,Dec,-0.44,Neutral
1985-12-27,13.4,Stampede Pass,0,1985,12,27,1986,Dec,-0.44,Neutral
1985-12-28,13.4,Stampede Pass,0,1985,12,28,1986,Dec,-0.44,Neutral
1985-12-29,13.4,Stampede Pass,0,1985,12,29,1986,Dec,-0.44,Neutral
1985-12-30,13.4,Stampede Pass,0,1985,12,30,1986,Dec,-0.44,Neutral
1985-12-31,13.4,Stampede Pass,0,1985,12,31,1986,Dec,-0.44,Neutral
1986-01-01,14.3,Stampede Pass,0.9000000000000004,1986,1,1,1986,Jan,-0.44,Neutral
1986-01-02,15.4,Stampede Pass,1.0999999999999996,1986,1,2,1986,Jan,-0.44,Neutral
1986-01-03,16.5,Stampede Pass,1.0999999999999996,1986,1,3,1986,Jan,-0.44,Neutral
1986-01-04,16.6,Stampede Pass,0.10000000000000142,1986,1,4,1986,Jan,-0.44,Neutral
1986-01-05,17.1,Stampede Pass,0.5,1986,1,5,1986,Jan,-0.44,Neutral
1986-01-06,17.6,Stampede Pass,0.5,1986,1,6,1986,Jan,-0.44,Neutral
1986-01-07,17.6,Stampede Pass,0,1986,1,7,1986,Jan,-0.44,Neutral
1986-01-08,17.6,Stampede Pass,0,1986,1,8,1986,Jan,-0.44,Neutral
1986-01-09,17.6,Stampede Pass,0,1986,1,9,1986,Jan,-0.44,Neutral
1986-01-10,17.8,Stampede Pass,0.1999999999999993,1986,1,10,1986,Jan,-0.44,Neutral
1986-01-11,17.8,Stampede Pass,0,1986,1,11,1986,Jan,-0.44,Neutral
1986-01-12,17.8,Stampede Pass,0,1986,1,12,1986,Jan,-0.44,Neutral
1986-01-13,18,Stampede Pass,0.1999999999999993,1986,1,13,1986,Jan,-0.44,Neutral
1986-01-14,18.1,Stampede Pass,0.10000000000000142,1986,1,14,1986,Jan,-0.44,Neutral
1986-01-15,18.1,Stampede Pass,0,1986,1,15,1986,Jan,-0.44,Neutral
1986-01-16,18.5,Stampede Pass,0.3999999999999986,1986,1,16,1986,Jan,-0.44,Neutral
1986-01-17,19.5,Stampede Pass,1,1986,1,17,1986,Jan,-0.44,Neutral
1986-01-18,20.1,Stampede Pass,0.6000000000000014,1986,1,18,1986,Jan,-0.44,Neutral
1986-01-19,20.1,Stampede Pass,0,1986,1,19,1986,Jan,-0.44,Neutral
1986-01-20,20.3,Stampede Pass,0.1999999999999993,1986,1,20,1986,Jan,-0.44,Neutral
1986-01-21,20.8,Stampede Pass,0.5,1986,1,21,1986,Jan,-0.44,Neutral
1986-01-22,21.1,Stampede Pass,0.3000000000000007,1986,1,22,1986,Jan,-0.44,Neutral
1986-01-23,21.3,Stampede Pass,0.1999999999999993,1986,1,23,1986,Jan,-0.44,Neutral
1986-01-24,21.5,Stampede Pass,0.1999999999999993,1986,1,24,1986,Jan,-0.44,Neutral
1986-01-25,21.6,Stampede Pass,0.10000000000000142,1986,1,25,1986,Jan,-0.44,Neutral
1986-01-26,21.8,Stampede Pass,0.1999999999999993,1986,1,26,1986,Jan,-0.44,Neutral
1986-01-27,22,Stampede Pass,0.1999999999999993,1986,1,27,1986,Jan,-0.44,Neutral
1986-01-28,22.3,Stampede Pass,0.3000000000000007,1986,1,28,1986,Jan,-0.44,Neutral
1986-01-29,22.3,Stampede Pass,0,1986,1,29,1986,Jan,-0.44,Neutral
1986-01-30,22.6,Stampede Pass,0.3000000000000007,1986,1,30,1986,Jan,-0.44,Neutral
1986-01-31,22.8,Stampede Pass,0.1999999999999993,1986,1,31,1986,Jan,-0.44,Neutral
1986-02-01,23.1,Stampede Pass,0.3000000000000007,1986,2,1,1986,Feb,-0.44,Neutral
1986-02-02,23.3,Stampede Pass,0.1999999999999993,1986,2,2,1986,Feb,-0.44,Neutral
1986-02-03,23.3,Stampede Pass,0,1986,2,3,1986,Feb,-0.44,Neutral
1986-02-04,23.8,Stampede Pass,0.5,1986,2,4,1986,Feb,-0.44,Neutral
1986-02-05,24.5,Stampede Pass,0.6999999999999993,1986,2,5,1986,Feb,-0.44,Neutral
1986-02-06,24.6,Stampede Pass,0.10000000000000142,1986,2,6,1986,Feb,-0.44,Neutral
1986-02-07,24.6,Stampede Pass,0,1986,2,7,1986,Feb,-0.44,Neutral
1986-02-08,24.6,Stampede Pass,0,1986,2,8,1986,Feb,-0.44,Neutral
1986-02-09,24.8,Stampede Pass,0.1999999999999993,1986,2,9,1986,Feb,-0.44,Neutral
1986-02-10,24.8,Stampede Pass,0,1986,2,10,1986,Feb,-0.44,Neutral
1986-02-11,24.8,Stampede Pass,0,1986,2,11,1986,Feb,-0.44,Neutral
1986-02-12,24.1,Stampede Pass,0,1986,2,12,1986,Feb,-0.44,Neutral
1986-02-13,24.8,Stampede Pass,0.6999999999999993,1986,2,13,1986,Feb,-0.44,Neutral
1986-02-14,25.5,Stampede Pass,0.6999999999999993,1986,2,14,1986,Feb,-0.44,Neutral
1986-02-15,26.3,Stampede Pass,0.8000000000000007,1986,2,15,1986,Feb,-0.44,Neutral
1986-02-16,27.3,Stampede Pass,1,1986,2,16,1986,Feb,-0.44,Neutral
1986-02-17,28.2,Stampede Pass,0.8999999999999986,1986,2,17,1986,Feb,-0.44,Neutral
1986-02-18,28.4,Stampede Pass,0.1999999999999993,1986,2,18,1986,Feb,-0.44,Neutral
1986-02-19,28.6,Stampede Pass,0.20000000000000284,1986,2,19,1986,Feb,-0.44,Neutral
1986-02-20,28.7,Stampede Pass,0.09999999999999787,1986,2,20,1986,Feb,-0.44,Neutral
1986-02-21,28.9,Stampede Pass,0.1999999999999993,1986,2,21,1986,Feb,-0.44,Neutral
1986-02-22,30,Stampede Pass,1.1000000000000014,1986,2,22,1986,Feb,-0.44,Neutral
1986-02-23,31.1,Stampede Pass,1.1000000000000014,1986,2,23,1986,Feb,-0.44,Neutral
1986-02-24,31.9,Stampede Pass,0.7999999999999972,1986,2,24,1986,Feb,-0.44,Neutral
1986-02-25,31.3,Stampede Pass,0,1986,2,25,1986,Feb,-0.44,Neutral
1986-02-26,31,Stampede Pass,0,1986,2,26,1986,Feb,-0.44,Neutral
1986-02-27,31.1,Stampede Pass,0.10000000000000142,1986,2,27,1986,Feb,-0.44,Neutral
1986-02-28,31.1,Stampede Pass,0,1986,2,28,1986,Feb,-0.44,Neutral
1986-03-01,31.1,Stampede Pass,0,1986,3,1,1986,Mar,-0.44,Neutral
1986-03-02,31.2,Stampede Pass,0.09999999999999787,1986,3,2,1986,Mar,-0.44,Neutral
1986-03-03,31.2,Stampede Pass,0,1986,3,3,1986,Mar,-0.44,Neutral
1986-03-04,31.2,Stampede Pass,0,1986,3,4,1986,Mar,-0.44,Neutral
1986-03-05,31.3,Stampede Pass,0.10000000000000142,1986,3,5,1986,Mar,-0.44,Neutral
1986-03-06,31.3,Stampede Pass,0,1986,3,6,1986,Mar,-0.44,Neutral
1986-03-07,31.4,Stampede Pass,0.09999999999999787,1986,3,7,1986,Mar,-0.44,Neutral
1986-03-08,31.8,Stampede Pass,0.40000000000000213,1986,3,8,1986,Mar,-0.44,Neutral
1986-03-09,31.8,Stampede Pass,0,1986,3,9,1986,Mar,-0.44,Neutral
1986-03-10,31.9,Stampede Pass,0.09999999999999787,1986,3,10,1986,Mar,-0.44,Neutral
1986-03-11,31.9,Stampede Pass,0,1986,3,11,1986,Mar,-0.44,Neutral
1986-03-12,32.2,Stampede Pass,0.30000000000000426,1986,3,12,1986,Mar,-0.44,Neutral
1986-03-13,32.2,Stampede Pass,0,1986,3,13,1986,Mar,-0.44,Neutral
1986-03-14,32.5,Stampede Pass,0.29999999999999716,1986,3,14,1986,Mar,-0.44,Neutral
1986-03-15,32.6,Stampede Pass,0.10000000000000142,1986,3,15,1986,Mar,-0.44,Neutral
1986-03-16,32.7,Stampede Pass,0.10000000000000142,1986,3,16,1986,Mar,-0.44,Neutral
1986-03-17,32.9,Stampede Pass,0.19999999999999574,1986,3,17,1986,Mar,-0.44,Neutral
1986-03-18,33.2,Stampede Pass,0.30000000000000426,1986,3,18,1986,Mar,-0.44,Neutral
1986-03-19,34,Stampede Pass,0.7999999999999972,1986,3,19,1986,Mar,-0.44,Neutral
1986-03-20,34,Stampede Pass,0,1986,3,20,1986,Mar,-0.44,Neutral
1986-03-21,34,Stampede Pass,0,1986,3,21,1986,Mar,-0.44,Neutral
1986-03-22,34.1,Stampede Pass,0.10000000000000142,1986,3,22,1986,Mar,-0.44,Neutral
1986-03-23,34.1,Stampede Pass,0,1986,3,23,1986,Mar,-0.44,Neutral
1986-03-24,34.1,Stampede Pass,0,1986,3,24,1986,Mar,-0.44,Neutral
1986-03-25,34.5,Stampede Pass,0.3999999999999986,1986,3,25,1986,Mar,-0.44,Neutral
1986-03-26,34.7,Stampede Pass,0.20000000000000284,1986,3,26,1986,Mar,-0.44,Neutral
1986-03-27,34.8,Stampede Pass,0.09999999999999432,1986,3,27,1986,Mar,-0.44,Neutral
1986-03-28,35,Stampede Pass,0.20000000000000284,1986,3,28,1986,Mar,-0.44,Neutral
1986-03-29,35.2,Stampede Pass,0.20000000000000284,1986,3,29,1986,Mar,-0.44,Neutral
1986-03-30,35.7,Stampede Pass,0.5,1986,3,30,1986,Mar,-0.44,Neutral
1986-03-31,35.3,Stampede Pass,0,1986,3,31,1986,Mar,-0.44,Neutral
1986-04-01,34.6,Stampede Pass,0,1986,4,1,1986,Apr,-0.44,Neutral
1986-04-02,34.5,Stampede Pass,0,1986,4,2,1986,Apr,-0.44,Neutral
1986-04-03,34.3,Stampede Pass,0,1986,4,3,1986,Apr,-0.44,Neutral
1986-04-04,34.3,Stampede Pass,0,1986,4,4,1986,Apr,-0.44,Neutral
1986-04-05,34.2,Stampede Pass,0,1986,4,5,1986,Apr,-0.44,Neutral
1986-04-06,34,Stampede Pass,0,1986,4,6,1986,Apr,-0.44,Neutral
1986-04-07,33.8,Stampede Pass,0,1986,4,7,1986,Apr,-0.44,Neutral
1986-04-08,33.6,Stampede Pass,0,1986,4,8,1986,Apr,-0.44,Neutral
1986-04-09,32.5,Stampede Pass,0,1986,4,9,1986,Apr,-0.44,Neutral
1986-04-10,31.3,Stampede Pass,0,1986,4,10,1986,Apr,-0.44,Neutral
1986-04-11,30,Stampede Pass,0,1986,4,11,1986,Apr,-0.44,Neutral
1986-04-12,28.9,Stampede Pass,0,1986,4,12,1986,Apr,-0.44,Neutral
1986-04-13,27.7,Stampede Pass,0,1986,4,13,1986,Apr,-0.44,Neutral
1986-04-14,26.8,Stampede Pass,0,1986,4,14,1986,Apr,-0.44,Neutral
1986-04-15,25.9,Stampede Pass,0,1986,4,15,1986,Apr,-0.44,Neutral
1986-04-16,24.8,Stampede Pass,0,1986,4,16,1986,Apr,-0.44,Neutral
1986-04-17,24.6,Stampede Pass,0,1986,4,17,1986,Apr,-0.44,Neutral
1986-04-18,24.5,Stampede Pass,0,1986,4,18,1986,Apr,-0.44,Neutral
1986-04-19,24.1,Stampede Pass,0,1986,4,19,1986,Apr,-0.44,Neutral
1986-04-20,23.8,Stampede Pass,0,1986,4,20,1986,Apr,-0.44,Neutral
1986-04-21,23.8,Stampede Pass,0,1986,4,21,1986,Apr,-0.44,Neutral
1986-04-22,23.3,Stampede Pass,0,1986,4,22,1986,Apr,-0.44,Neutral
1986-04-23,22.8,Stampede Pass,0,1986,4,23,1986,Apr,-0.44,Neutral
1986-04-24,22.8,Stampede Pass,0,1986,4,24,1986,Apr,-0.44,Neutral
1986-04-25,22.1,Stampede Pass,0,1986,4,25,1986,Apr,-0.44,Neutral
1986-04-26,22.3,Stampede Pass,0.1999999999999993,1986,4,26,1986,Apr,-0.44,Neutral
1986-04-27,23,Stampede Pass,0.6999999999999993,1986,4,27,1986,Apr,-0.44,Neutral
1986-04-28,23.8,Stampede Pass,0.8000000000000007,1986,4,28,1986,Apr,-0.44,Neutral
1986-04-29,24.1,Stampede Pass,0.3000000000000007,1986,4,29,1986,Apr,-0.44,Neutral
1986-04-30,24.3,Stampede Pass,0.1999999999999993,1986,4,30,1986,Apr,-0.44,Neutral
1986-11-01,0,Stampede Pass,0,1986,11,1,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-02,0,Stampede Pass,0,1986,11,2,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-03,0,Stampede Pass,0,1986,11,3,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-04,0,Stampede Pass,0,1986,11,4,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-05,0,Stampede Pass,0,1986,11,5,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-06,0.7,Stampede Pass,0.7,1986,11,6,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-07,1.6,Stampede Pass,0.9000000000000001,1986,11,7,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-08,2.5,Stampede Pass,0.8999999999999999,1986,11,8,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-09,2.5,Stampede Pass,0,1986,11,9,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-10,2.5,Stampede Pass,0,1986,11,10,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-11,2.5,Stampede Pass,0,1986,11,11,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-12,2.6,Stampede Pass,0.10000000000000009,1986,11,12,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-13,2.7,Stampede Pass,0.10000000000000009,1986,11,13,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-14,2.8,Stampede Pass,0.09999999999999964,1986,11,14,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-15,3,Stampede Pass,0.20000000000000018,1986,11,15,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-16,3.2,Stampede Pass,0.20000000000000018,1986,11,16,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-17,5.1,Stampede Pass,1.8999999999999995,1986,11,17,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-18,5.5,Stampede Pass,0.40000000000000036,1986,11,18,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-19,6.2,Stampede Pass,0.7000000000000002,1986,11,19,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-20,6.7,Stampede Pass,0.5,1986,11,20,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-21,7.2,Stampede Pass,0.5,1986,11,21,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-22,7.7,Stampede Pass,0.5,1986,11,22,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-23,8.5,Stampede Pass,0.7999999999999998,1986,11,23,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-24,9.3,Stampede Pass,0.8000000000000007,1986,11,24,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-25,9.5,Stampede Pass,0.1999999999999993,1986,11,25,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-26,10,Stampede Pass,0.5,1986,11,26,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-27,10.7,Stampede Pass,0.6999999999999993,1986,11,27,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-28,10.8,Stampede Pass,0.10000000000000142,1986,11,28,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-29,10.9,Stampede Pass,0.09999999999999964,1986,11,29,1987,Nov,1.2133333333333334,Moderate El Niño
1986-11-30,10.9,Stampede Pass,0,1986,11,30,1987,Nov,1.2133333333333334,Moderate El Niño
1986-12-01,11,Stampede Pass,0.09999999999999964,1986,12,1,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-02,11.5,Stampede Pass,0.5,1986,12,2,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-03,11.5,Stampede Pass,0,1986,12,3,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-04,11.5,Stampede Pass,0,1986,12,4,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-05,11.5,Stampede Pass,0,1986,12,5,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-06,11.6,Stampede Pass,0.09999999999999964,1986,12,6,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-07,11.6,Stampede Pass,0,1986,12,7,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-08,11.6,Stampede Pass,0,1986,12,8,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-09,11.7,Stampede Pass,0.09999999999999964,1986,12,9,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-10,11.8,Stampede Pass,0.10000000000000142,1986,12,10,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-11,11.8,Stampede Pass,0,1986,12,11,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-12,11.8,Stampede Pass,0,1986,12,12,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-13,11.9,Stampede Pass,0.09999999999999964,1986,12,13,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-14,12.1,Stampede Pass,0.1999999999999993,1986,12,14,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-15,12.3,Stampede Pass,0.20000000000000107,1986,12,15,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-16,12.3,Stampede Pass,0,1986,12,16,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-17,12.4,Stampede Pass,0.09999999999999964,1986,12,17,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-18,12.5,Stampede Pass,0.09999999999999964,1986,12,18,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-19,12.5,Stampede Pass,0,1986,12,19,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-20,12.5,Stampede Pass,0,1986,12,20,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-21,12.6,Stampede Pass,0.09999999999999964,1986,12,21,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-22,12.6,Stampede Pass,0,1986,12,22,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-23,13.5,Stampede Pass,0.9000000000000004,1986,12,23,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-24,13.9,Stampede Pass,0.40000000000000036,1986,12,24,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-25,14.1,Stampede Pass,0.1999999999999993,1986,12,25,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-26,14.6,Stampede Pass,0.5,1986,12,26,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-27,14.7,Stampede Pass,0.09999999999999964,1986,12,27,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-28,14.7,Stampede Pass,0,1986,12,28,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-29,15.3,Stampede Pass,0.6000000000000014,1986,12,29,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-30,16.5,Stampede Pass,1.1999999999999993,1986,12,30,1987,Dec,1.2133333333333334,Moderate El Niño
1986-12-31,17.1,Stampede Pass,0.6000000000000014,1986,12,31,1987,Dec,1.2133333333333334,Moderate El Niño
1987-01-01,17.3,Stampede Pass,0.1999999999999993,1987,1,1,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-02,18,Stampede Pass,0.6999999999999993,1987,1,2,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-03,18.5,Stampede Pass,0.5,1987,1,3,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-04,18.8,Stampede Pass,0.3000000000000007,1987,1,4,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-05,18.8,Stampede Pass,0,1987,1,5,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-06,18.8,Stampede Pass,0,1987,1,6,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-07,19,Stampede Pass,0.1999999999999993,1987,1,7,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-08,19.1,Stampede Pass,0.10000000000000142,1987,1,8,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-09,19.1,Stampede Pass,0,1987,1,9,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-10,19.1,Stampede Pass,0,1987,1,10,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-11,19.1,Stampede Pass,0,1987,1,11,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-12,19.1,Stampede Pass,0,1987,1,12,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-13,20.1,Stampede Pass,1,1987,1,13,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-14,20.8,Stampede Pass,0.6999999999999993,1987,1,14,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-15,21,Stampede Pass,0.1999999999999993,1987,1,15,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-16,21,Stampede Pass,0,1987,1,16,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-17,21,Stampede Pass,0,1987,1,17,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-18,21,Stampede Pass,0,1987,1,18,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-19,21,Stampede Pass,0,1987,1,19,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-20,21,Stampede Pass,0,1987,1,20,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-21,21,Stampede Pass,0,1987,1,21,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-22,21,Stampede Pass,0,1987,1,22,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-23,21.1,Stampede Pass,0.10000000000000142,1987,1,23,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-24,21.1,Stampede Pass,0,1987,1,24,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-25,22.1,Stampede Pass,1,1987,1,25,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-26,22.3,Stampede Pass,0.1999999999999993,1987,1,26,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-27,23.5,Stampede Pass,1.1999999999999993,1987,1,27,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-28,23.8,Stampede Pass,0.3000000000000007,1987,1,28,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-29,24.5,Stampede Pass,0.6999999999999993,1987,1,29,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-30,24.8,Stampede Pass,0.3000000000000007,1987,1,30,1987,Jan,1.2133333333333334,Moderate El Niño
1987-01-31,25.1,Stampede Pass,0.3000000000000007,1987,1,31,1987,Jan,1.2133333333333334,Moderate El Niño
1987-02-01,27.7,Stampede Pass,2.599999999999998,1987,2,1,1987,Feb,1.2133333333333334,Moderate El Niño
